chr	start	end	gene
chr8	96116684	96922364	C8orf37-AS1
chr5	104009342	104235473	RP11-6N13.4
chr8	87678163	87930786	RP11-386D6.2
chr8	47742462	47946068	RP11-350F16.2
chr8	140026436	140240196	CTD-2534J5.1
chr8	73687094	73893975	RP11-1145L24.1
chr5	67385704	67594235	RP11-404L6.2
chr8	1881650	2083729	RP11-1049H7.2
chr5	123541923	123840772	LINC01170
chr8	58305443	58604118	RP11-246K15.1
chr8	101293488	101526687	KB-173C10.2
chr4	120856188	121061770	RP11-96A1.5
chr1	156961836	157169600	ETV3L
chr8	62634040	62837811	RP11-705O24.3
chr8	83675014	83970931	RP11-731N10.1
chr8	137401691	137642119	RP11-431D12.1
chr8	101341062	101543225	KB-173C10.1
chr8	52774018	53035534	RP11-546K22.1
chr5	140692743	140992546	PCDHGA10
chr8	2484858	2780004	GS1-57L11.1
chr8	2276124	2479308	AC133633.1
chr8	55974043	56177287	RP11-386G21.2
chr8	58156346	58377416	RP11-756K15.2
chr8	96417634	96639752	RP11-90D11.1
chr5	140700762	140991835	PCDHGA11
chr8	60413937	60626334	RP11-379I19.3
chr8	5801875	6215058	RP11-124B13.1
chr8	9012859	9217805	RP11-10A14.7
chr8	23927470	24134593	RP11-203E8.1
chr8	49469820	49671454	RP11-770E5.2
chr8	64278407	64488040	RP11-45K10.2
chr8	-77399	129775	AC144568.2
chr8	92455152	93019847	RP11-122C21.1
chr8	26843694	27044766	RP11-521M14.2
chr5	140639703	140992546	PCDHGB2
chr8	53107015	53314502	RP11-1023P17.2
chr8	130328195	130558098	RP11-26E5.1
chr5	135136042	135353850	GS1-39E22.1
chr8	128251519	128504876	CASC21
chr8	99908991	100125272	RP11-410L14.2
chr8	109493291	109738996	RP11-790J24.1
chr5	140667452	140992546	PCDHGB4
chr8	111246972	111461836	RP11-211F2.1
chr8	8459448	8661616	CLDN23
chr8	94128154	94347107	RP11-388K12.1
chr8	71283369	71497922	RP11-333A23.4
chr8	120127351	120359088	RP11-4K16.2
chr8	55947763	56154918	RP11-386G21.1
chr5	70568503	70770725	RP11-136K7.3
chr8	23250522	23451711	CTC-756D1.3
chr8	138975511	139185483	RP11-489O18.1
chr8	124836999	125038173	RP11-245A18.1
chr8	78960336	79166148	RP11-91P17.1
chr8	23483844	23700555	RP11-213G6.2
chr19	36901597	37119562	ZNF260
chr8	65613793	65830130	RP11-1D12.2
chr8	5417201	5627599	RP11-281H11.1
chr8	122796963	123016512	RP11-785H20.1
chr8	93635252	93837339	RP11-100L22.4
chr8	107177663	107380969	RP11-778D12.2
chr8	20711523	20926415	RP11-369E15.2
chr8	135744990	135946725	AC083843.2
chr8	33986812	34206464	RP11-431M3.2
chr8	36824959	37026936	RP11-419C23.1
chr17	47891767	48110282	RP11-304F15.6
chr8	20780807	20986569	RP11-421P23.2
chr8	75703386	75908537	RP11-3N13.2
chr8	17663265	17865396	RP11-156K13.3
chr8	57452460	57669024	RP11-17A4.4
chr8	94746682	94958971	RP3-388N13.3
chr8	81849199	82053066	RP11-172E10.1
chr8	39313665	39516052	RP11-122L4.1
chr8	102324101	102564680	KB-1930G5.4
chr8	29622160	29829177	RP11-94H18.2
chr8	56692372	57023940	LYN
chr8	94171895	94410204	RP11-388K12.2
chr8	20710156	20931388	RP11-369E15.3
chr8	10522473	10797394	PINX1
chr8	38309766	38516538	RP11-675F6.4
chr8	137443041	138097178	RP11-30J20.1
chr5	109118883	109320452	AC011366.3
chr8	37317884	37522884	RP11-150O12.5
chr8	124475310	124681002	RP11-174I12.2
chr8	62597606	62956739	RP11-705O24.1
chr8	62702398	62906765	RP11-705O24.2
chr5	140697427	140992546	PCDHGB7
chr8	82910686	83172812	RP11-99H20.1
chr5	157812198	158061446	RP11-32D16.1
chr8	52808770	53020915	RP11-546K22.2
chr14	105967809	106171694	RP11-731F5.1
chr8	55366921	55574487	RP11-53M11.3
chr8	39918977	40130131	RP11-470M17.2
chr8	81347241	81551370	RP11-48B3.3
chr8	128097880	128315467	CASC19
chr5	165455503	165682444	RP11-67M9.1
chr5	161751384	161954351	RP11-96G10.1
chr8	81870758	82079979	RP11-1149M10.1
chr8	25591645	25797651	RP11-299D14.2
chr8	91446839	91732298	AB015752.3
chr5	161885691	162150467	RP11-167P20.1
chr8	33731219	33967113	RP1-273G13.3
chr8	142188327	142402961	RP11-10J21.5
chr5	159075240	159288068	AC008691.1
chr8	19003860	19206750	RP11-618M23.2
chr8	84724948	85152518	RP11-120I21.2
chr16	29292675	29515350	NPIPB11
chr8	122584013	122796802	RP11-3G20.1
chr5	140629828	140992546	PCDHGB1
chr8	130591381	130795925	RP11-419K12.1
chr8	126911238	127113245	RP11-622O11.4
chr4	185405247	185646184	RP11-242J7.1
chr8	9006927	9371224	RP11-115J16.1
chr8	9129480	9393715	RP11-115J16.2
chr5	135133326	135335939	GS1-39E22.2
chr8	18849243	19072534	RP11-1080G15.2
chr5	140623601	140992546	PCDHGA3
chr8	140372305	140575259	RP11-398H6.1
chr8	20698939	20907686	RP11-369E15.1
chr9	26646951	26886872	RP11-18A15.1
chr8	112654241	112869055	RP11-58O3.2
chr8	130802711	131014004	RP11-473O4.4
chr8	79238338	79570738	PKIA-AS1
chr8	99283583	99500475	KB-1458E12.1
chr10	62394100	62601586	RP11-131N11.4
chr8	72487535	72715021	RP11-1144P22.1
chr8	103891013	104112412	KB-1507C5.4
chr8	74864575	75112088	RP11-6I2.3
chr8	37354998	37557376	RP11-150O12.3
chr5	150437667	150638023	CTB-17P3.4
chr8	33932404	34142413	RP11-431M3.1
chr8	122866879	123239423	RP11-398G24.2
chr8	37358055	37583391	RP11-150O12.4
chr8	2423591	2685991	RP11-134O21.1
chr8	38458144	38662373	RP11-495O10.1
chr8	21055717	21266960	RP11-24P4.1
chr8	69660977	69864998	RP11-865I6.2
chr8	115194296	115408068	RP11-267L5.1
chr8	120964419	121168440	RP11-760H22.2
chr8	34541570	34822316	LINC01288
chr8	73274546	73483207	RP11-351E7.1
chr8	75412010	75835548	MIR2052HG
chr5	157751593	157979766	RP11-542A14.1
chr8	138764570	139041287	RP11-238K6.2
chr8	78211308	78549526	RP11-38H17.1
chr8	8481203	8739989	RP11-211C9.1
chr8	65185885	65396344	MIR124-2HG
chr8	86336128	86552740	RP11-317J10.4
chr8	40657535	40859373	RP11-465K16.1
chr9	27002628	27204726	RP11-56F10.3
chr11	11039401	11305158	RP11-179A10.1
chr19	52045806	52250054	SIGLEC14
chr11	110125855	110377124	RP11-347E10.1
chr11	45276922	45487672	RP11-430H10.1
chr11	13842997	14046410	RP11-231N3.1
chr6	138437129	138639627	PBOV1
chr11	6284029	6486497	RP11-304C12.3
chr11	25656317	25903305	RP11-405K6.1
chr11	59144846	59345869	OR4D10
chr11	123439207	123642345	RP11-634B22.4
chr11	21279	225784	RP11-304M2.6
chr11	71476555	71739700	RP11-849H4.2
chr11	65443364	65648273	AP5B1
chr11	4108370	4323885	RP11-23F23.2
chr11	11952422	12183332	RP13-631K18.2
chr14	24578789	24783075	CHMP4A
chr11	81582036	81798855	RP11-876F14.1
chr11	45504075	45705024	RP11-958J22.3
chr11	37860151	38076213	RP11-159D8.1
chr11	50157750	50363827	RP11-347H15.4
chr19	51894611	52105043	SIGLEC12
chr11	29081503	29388281	RP11-466I1.1
chr11	29257425	29715842	RP11-460B17.3
chr4	102168937	102370040	FLJ20021
chr11	29965605	30205890	RP11-624D11.2
chr8	145823999	146024570	AF186192.1
chr4	135017488	135222903	PABPC4L
chr8	74482676	74745132	RP11-463D19.1
chr1	144733168	144935867	RP4-791M13.3
chr11	76713886	76914377	OMP
chr1	32830658	33166393	RP1-27O5.3
chr11	36242708	36444990	RP11-514F3.4
chr11	134333290	134542950	AP004550.1
chr11	105883186	106102843	RP11-677I18.4
chr15	23788691	23991175	MAGEL2
chr11	17616569	17819018	RP11-358H18.3
chr11	96361317	96684822	RP11-360K13.1
chr11	24157023	24383764	RP11-2F20.1
chr11	11273489	11474904	CSNK2A3
chr11	98447121	98654465	RP11-115E19.1
chr11	69760964	69967165	RP11-626H12.2
chr11	28438379	28640888	RP11-22P4.2
chr11	67602034	67807245	RP5-903G2.2
chr8	107182372	107385127	RP11-395G23.3
chr11	33731691	33932724	RP11-646J21.4
chr20	57069473	57279029	RP5-907D15.3
chr11	112558027	112766577	RP11-27G22.1
chr10	124114169	124316868	ARMS2
chr11	46159933	46360818	CTD-2589M5.5
chr11	15623509	15880444	RP11-396O20.2
chr11	2081009	2282571	INS
chr11	133805727	134007002	RP11-713P17.4
chr11	45320998	45522078	RP11-430H10.3
chr11	46038129	46238869	RP11-702F3.1
chr11	44895453	45099579	AC068858.1
chr14	101246992	101451184	RTL1
chr11	109522168	109794573	RP11-262A12.1
chr11	15832503	16048989	RP11-222N13.1
chr11	35500978	35706858	RP5-945I17.2
chr1	74563896	74799770	FPGT
chr11	35578242	35782887	RP1-276E15.1
chr8	82697612	82935428	RP11-354A14.1
chr11	15565431	15826914	RP11-396O20.1
chr11	85803829	86004524	RP11-12D16.2
chr22	23129960	23338287	IGLL5
chr1	155941804	156151789	MEX3A
chr11	57409635	57660715	RP11-691N7.6
chr11	123786282	123987217	OR10G4
chr8	13601610	13806618	RP11-480O10.1
chr11	25845735	26048355	RP11-20J1.1
chr11	3390549	3652558	RP13-726E6.1
chr11	76323440	76530652	RP11-672A2.1
chr8	60862146	61087274	RP11-27P7.1
chr8	61722612	61979116	AC022182.1
chr11	15493569	15743937	RP11-531H8.2
chr11	125710391	125911088	RP11-680F20.4
chr8	61778361	61980334	AC022182.3
chr11	55351617	55553636	RP11-674C21.9
chr20	43891840	44139250	SYS1-DBNDD2
chr11	76265213	76467756	RP11-672A2.4
chr8	12523358	12768987	RP11-252C15.1
chr11	26207258	26409554	RP11-430L3.1
chr11	41798184	41998628	RP11-375D13.3
chr11	123084382	123285478	RP11-109E10.1
chr11	2809010	3024970	SLC22A18AS
chr11	98709642	98915809	RP11-99C10.1
chr11	125930609	126145930	RP11-50B3.2
chr11	56244212	56445263	OR5M10
chr11	74104411	74309578	AP001372.2
chr8	10820157	11024599	AF131215.6
chr11	130614086	130835456	RP11-890B15.2
chr11	12459630	12662514	RP11-51B23.3
chr16	14741923	14959270	NPIPA2
chr19	18203992	18407758	MPV17L2
chr11	23682876	23926144	RP11-945A11.2
chr11	119758663	119965746	RP11-831A10.2
chr8	61465061	61666120	RP11-91I20.2
chr11	949880	1155284	RP13-870H17.3
chr11	92598963	92799769	RP11-676F20.1
chr11	124928357	125134505	PKNOX2-AS1
chr11	78802603	79004205	RP11-802F5.1
chr19	19187712	19403400	BORCS8
chr11	13748390	14001046	RP11-98J9.2
chr11	13766409	13992163	RP11-98J9.3
chr11	27539173	27756174	LINC00678
chr11	126690084	126910555	RP11-688I9.4
chr11	15474401	15712644	RP11-531H8.1
chr11	59827160	60028295	AP001257.1
chr7	30691753	31031696	INMT-FAM188B
chr11	112163841	112592452	RP11-65M17.3
chr11	89387150	89588121	RP11-313I2.11
chr11	71312314	71516450	RP11-167J8.3
chr8	144740323	144953992	RP11-429J17.7
chr11	76286123	76514239	RP11-672A2.3
chr11	66147484	66377130	DPP3
chr11	103446722	103865999	RP11-563P16.1
chr11	134441320	134641918	RP11-469N6.3
chr11	111539392	111749074	RP11-108O10.2
chr11	11988476	12194561	RP13-631K18.3
chr20	57126490	57390466	STX16-NPEPL1
chr11	71159466	71360653	KRTAP5-9
chr11	104928654	105502424	RP11-94P11.4
chr3	10057276	10268874	BRK1
chr14	65579611	65789065	CTD-2509G16.2
chr11	59228619	59433547	AP000442.4
chr11	89719081	89920299	UBTFL1
chr11	56280031	56480978	OR5M1
chr11	122065646	122272471	RP11-716H6.1
chr3	14213873	14445345	RP11-536I6.2
chr11	29440623	29674186	CTD-3012A18.1
chr11	44640942	44858242	RP11-45A12.2
chr11	96993644	97230987	RP11-882G5.1
chr11	45308766	45635352	RP11-430H10.4
chr8	11555437	11760077	RP11-297N6.4
chr11	18152970	18370182	SAA2-SAA4
chr11	44616413	44817851	RP11-45A12.1
chr8	125747126	125969758	RP11-1082L8.3
chr11	126836897	127071215	RP11-168K9.2
chr11	121926130	122393579	MIR100HG
chr11	27900216	28141122	RP11-406D1.2
chr8	11770545	11973043	RP11-481A20.11
chr11	87694942	87931315	RP11-164N3.2
chr18	11751395	11954448	CHMP1B
chr11	29516465	29752211	RP5-1027O15.1
chr11	118765534	118968714	RP11-110I1.12
chr11	125709107	125913597	RP11-680F20.5
chr11	41316145	41548054	RP11-63C8.1
chr11	33736423	33943641	RP11-646J21.2
chr11	76052382	76255700	RP11-111M22.3
chr11	681645	882105	AP006621.6
chr11	57711582	57927610	RP11-659P15.1
chr12	104597517	104798980	EID3
chr11	58753780	58962259	GLYATL1P3
chr11	19221430	19429905	RP11-428C19.5
chr11	33726314	33927187	RP11-646J21.3
chr11	38539814	38767906	RP11-277K23.1
chr11	80362243	80573869	RP11-686G23.2
chr11	7144164	7352094	RP11-324J3.1
chr8	144688864	144890279	CCDC166
chr11	87329246	87530303	RP11-720D4.3
chr11	90791251	91000462	RP11-699F16.2
chr11	69731982	69961921	RP11-626H12.1
chr15	35276394	35477311	NANOGP8
chr11	23652134	23918516	RP11-945A11.1
chr16	1914960	2115510	SNHG9
chr11	79216011	79423344	RP11-258O13.1
chr11	119779313	119982867	RP11-831A10.1
chr11	104863196	105072158	CARD17
chr11	56209746	56410757	OR5M11
chr11	29367034	29578940	RP11-460B17.2
chr11	92873299	93074334	RP11-755E23.3
chr11	82214785	82454461	RP11-179A16.2
chr8	7297150	7499972	PRR23D1
chr11	5859981	6066214	AC025016.1
chr11	133553566	133780271	RP11-448P19.1
chr11	45292948	45510059	RP11-430H10.2
chr11	46135372	46337409	RP11-702F3.4
chr11	34454561	34679471	RP4-594L9.2
chr1	19075767	19347615	RP13-279N23.2
chr11	41777470	41997547	RP11-375D13.4
chr11	677578	884297	AP006621.5
chr8	61473379	61677089	RP11-91I20.1
chr11	124034723	124235763	OR8G5
chr11	58165361	58373231	RP11-655C2.3
chr11	41914935	42285401	RP11-148I19.1
chr11	6090560	6291638	OR52B2
chr8	125848766	126056007	RP11-1082L8.2
chr11	46093498	46298656	RP11-702F3.3
chr11	67285750	67494775	RP11-655M14.13
chr8	123397754	123602054	RP11-96B2.1
chr11	134720602	134921462	RP11-555G19.1
chr11	227171	430122	RP11-326C3.12
chr11	91427528	91645460	RP11-201M22.1
chr11	134484436	134685816	RP11-469N6.2
chr15	69122864	69455083	NOX5
chr11	22413658	22624392	RP11-34N19.1
chr11	22768477	22981972	CCDC179
chr11	75822000	76027069	RP11-619A14.3
chr11	76239140	76441407	RP11-672A2.5
chr8	123326571	123540790	RP11-94A24.1
chr8	48002395	48204885	RP11-1134I14.8
chr11	3402750	3702441	RP13-726E6.2
chr12	11143886	11344912	TAS2R43
chr11	32054245	32265125	RP1-65P5.5
chr8	7536113	7738935	PRR23D2
chr11	82402704	82628188	RP11-718B12.2
chr11	118203836	118405921	RP11-770J1.4
chr11	41440445	41835998	RP11-124G5.3
chr11	59692381	59898550	RP11-736I10.1
chr8	11518896	11720309	C8orf49
chr11	12008438	12210988	RP13-631K18.5
chr11	133796882	133998013	RP11-713P17.5
chr5	140080783	140491929	PCDHA3
chr11	13706937	13969549	RP11-98J9.1
chr11	23086446	23324707	RP11-266A24.1
chr3	73010810	73212488	EBLN2
chr11	34492423	34695529	RP11-350D17.2
chr11	56515954	56745554	AP000479.1
chr11	44390014	44591979	RP11-58K22.1
chr11	130636149	130840142	RP11-890B15.3
chr4	39540760	39768264	RP11-539G18.3
chr11	128385762	128591701	RP11-264E20.1
chr11	18061733	18311042	RP11-113D6.6
chr12	4709583	4929268	RP11-234B24.2
chr11	124902743	125109483	RP11-687M24.4
chr11	38420545	38621736	RP11-63D14.1
chr11	76236506	76437878	RP11-672A2.6
chr11	112304945	112526525	RP11-65M17.1
chr8	125723860	125927924	RP11-1082L8.4
chr11	104908448	105110453	CARD18
chr11	97649781	97913762	RP11-379J13.2
chr11	82683444	82908238	RP11-113K21.4
chr11	134831675	135045793	AP005135.2
chr11	87683274	87895278	RP11-164N3.1
chr16	28548975	28770003	NPIPB8
chr11	108773192	109008694	RP11-25I9.2
chr15	57784231	58174960	POLR2M
chr11	126791649	127023448	RP11-168K9.1
chr11	61744749	61949656	RP11-810P12.5
chr11	65413200	65639056	RP11-770G2.2
chr12	15833002	16035054	RP11-6B19.1
chr15	89804810	90039471	MIR9-3HG
chr11	115134348	115348649	AP000462.2
chr14	22001992	22203096	OR10G2
chr6	36583256	36799870	RAB44
chr12	126743848	126945611	RP4-809F18.1
chr11	115398783	115600461	AP000997.1
chr11	95331250	95533787	RP11-644L4.1
chr11	69153133	69359511	AP000439.2
chr12	119110837	119312942	RP11-357K6.1
chr12	13053385	13293613	RP11-377D9.3
chr12	34202774	34415173	RP11-313F23.3
chr12	34243972	34471788	RP11-313F23.4
chr12	15204857	15408217	RERG-AS1
chr11	114171404	114414654	RP11-212D19.4
chr11	94275073	94484797	RP11-867G2.6
chr12	2770366	2979621	RP11-885B4.2
chr12	12538287	12744515	RP11-253I19.3
chr11	96080296	96339990	JRKL-AS1
chr12	117790817	117994791	RP11-227B21.2
chr11	115353015	115571057	RP11-136I14.5
chr12	65177174	65471302	RP11-766N7.3
chr17	56147017	56347940	OR4D2
chr12	118983120	119186529	RP11-121J20.1
chr12	16839696	17040779	RP11-239A17.1
chr12	24757499	25027147	RP11-625L16.1
chr12	31930013	32140137	RP11-428G5.5
chr11	69191901	69394708	AP000439.3
chr12	6164201	6369885	RP3-454B23.1
chr12	126575924	126809860	RP4-765H13.1
chr12	8600957	8820209	RP11-561P12.5
chr14	23002673	23203716	OR6J1
chr12	119156609	119371341	RP11-357K6.2
chr12	10424952	10662745	KLRC4-KLRK1
chr11	10429434	10630723	MTRNR2L8
chr5	134679908	134888089	TIFAB
chr12	11049094	11250474	TAS2R20
chr1	144263462	144464246	PPIAL4B
chr12	122345340	122557920	RP11-87C12.5
chr12	26368648	26570746	RP11-612B6.1
chr12	24266190	24815524	RP11-444D3.1
chr12	65853371	66054669	RP11-221N13.2
chr12	16746734	16948911	RP11-69C13.1
chr9	37488410	38168684	RP11-613M10.9
chr13	111421578	111622162	LINC00346
chr12	19828385	20262871	RP11-405A12.2
chr11	61163912	61367548	RP11-286N22.10
chr12	132141511	132342592	RP11-495K9.5
chr8	86656718	86858745	REXO1L10P
chr12	127012718	127274868	RP11-407A16.4
chr12	127982713	128184260	RP11-351O2.1
chr11	61322137	61523174	RP11-855O10.3
chr1	147854635	148055419	PPIAL4A
chr12	68002827	68223255	RP11-43N5.1
chr19	41249443	41456352	CYP2A6
chr11	69140458	69344389	AP000439.1
chr12	5397755	5615817	RP11-1038A11.1
chr12	132309281	132513896	RP11-417L19.4
chr14	69937483	70138032	CCDC177
chr12	127075025	127280378	RP11-407A16.7
chr12	127529617	127731077	RP11-575F12.2
chr12	128015793	128221012	RP11-526P6.1
chr12	10605962	10810648	RP11-291B21.2
chr4	156745270	156975069	CTSO
chr14	105047483	105251269	RP11-982M15.6
chr14	103929299	104173860	APOPT1
chr15	55602723	55900432	DYX1C1
chr12	130804080	131005564	RP11-117L5.4
chr21	33665439	33866254	URB1-AS1
chr12	67864977	68083767	RP11-335O4.1
chr12	14269524	14474231	RP11-134N1.2
chr12	129905848	130107308	RP11-337L12.1
chr19	52434632	52698991	ZNF432
chr12	8374472	8582210	RP11-90D4.3
chr12	5243163	5452317	RP11-319E16.1
chr12	24276205	24490899	RP11-778H2.1
chr17	69926432	70134889	LINC01152
chr12	127114333	127356957	LINC00944
chr12	130065972	130282772	RP11-174M13.2
chr12	5325127	5528513	RP11-319E16.2
chr12	119187159	119446735	RP11-357K6.3
chr12	2751792	2981074	RP11-885B4.1
chr12	131374683	131578521	RP11-76C10.5
chr12	10411063	10613644	RP11-277P12.9
chr6	131048546	131258275	SMLR1
chr6	31161685	31369419	XXbac-BPG248L24.13
chr12	67734778	67936339	RP11-473M14.3
chr12	11185557	11387243	TAS2R30
chr12	64800946	65027418	RP11-439H13.2
chr12	131362107	131563313	RP11-243M5.1
chr12	131853856	132077496	RP11-897M7.1
chr12	5375214	5576940	RP11-1038A11.2
chr20	55833496	56034878	MTRNR2L3
chr12	133607161	133836051	ZNF10
chr12	27158084	27414326	RP11-582E3.2
chr19	20178037	20411299	ZNF486
chr12	31416415	31622235	RP11-771K4.1
chr12	11594329	11808772	RP11-434C1.2
chr12	67185656	67562942	RP11-123O10.4
chr12	123071672	123300526	RP11-324E6.6
chr12	25935888	26138788	RP11-443N24.4
chr12	132006436	132207748	RP11-495K9.9
chr12	66321505	66524846	RP11-366L20.4
chr12	65896649	66106777	RP11-221N13.3
chr11	118855576	119064259	HMBS
chr12	68638444	68843739	RP11-71J4.2
chr12	126368248	126570780	RP5-916L7.2
chr11	115303040	115503671	RP11-136I14.2
chr12	127259367	127460778	RP11-983C2.3
chr12	20067714	20351802	RP11-664H17.1
chr12	10385460	10590891	RP11-277P12.10
chr12	127659012	127868828	RP11-955H22.1
chr19	44516334	44737027	ZNF225
chr12	130431677	130632921	RP11-474D1.1
chr12	131195366	131397167	RP11-989F5.3
chr12	132574758	132775542	RP13-977J11.8
chr12	23152302	23444521	RP11-153K16.1
chr12	126480538	126688481	RP3-446N13.1
chr12	131035916	131253778	RP11-662M24.1
chr12	127708700	127924617	RP11-955H22.3
chr1	148101752	148302536	PPIAL4D
chr12	17642191	17868397	RP11-606D9.1
chr6	166207330	166409725	SDIM1
chr4	156650881	156887425	ASIC5
chr12	5299646	5592819	RP11-1038A11.3
chr11	104216596	104580049	RP11-886D15.1
chr12	132031658	132232666	RP11-495K9.7
chr12	9299093	9510556	RP11-118B22.4
chr12	6403071	6604235	RP1-102E24.8
chr12	11082986	11284006	TAS2R31
chr12	25884350	26087116	RP11-443N24.3
chr11	61206988	61409731	RP11-794G24.1
chr18	76640275	76862677	SALL3
chr12	131751205	131955604	RP13-507P19.1
chr12	126785338	126990074	RP5-944M2.1
chr12	27757501	27961296	RP11-1060J15.7
chr12	28874908	29078764	RP11-977P2.1
chr11	67019043	67241055	AP003419.11
chr17	62373902	62593154	POLG2
chr15	75930311	76131568	AC019294.1
chr12	11223963	11424164	SMIM10L1
chr12	34090373	34309675	RP11-847H18.3
chr12	176022	391565	RP11-598F7.6
chr12	128471530	128702677	RP13-653N12.1
chr11	72787739	72992741	RP11-800A3.3
chr10	45698102	45911056	OR13A1
chr12	132571287	132774240	RP13-977J11.2
chr12	9756673	9961946	RP11-75L1.1
chr11	61096692	61353294	RP11-286N22.8
chr12	124590774	124793564	RP11-522N14.2
chr12	128266162	128467536	FLJ37505
chr17	21922437	22123991	MTRNR2L1
chr2	104390768	104794236	RP11-76I14.1
chr16	33861052	34062503	LINC00273
chr12	128408333	128611711	RP11-349K16.1
chr12	5032848	5234758	RP11-429A20.4
chr8	128859126	129060591	TMEM75
chr12	128502762	128706497	RP13-653N12.2
chr12	10063226	10271218	CLEC12B
chr2	111122628	111330511	LIMS3L
chr12	683967	893293	RP11-218M22.2
chr19	52367596	52590109	ZNF350
chr11	96141589	96347912	RP11-49K4.2
chr12	25835640	26067105	RP11-443N24.2
chr12	120727349	120933797	RP1-166H1.2
chr12	129593146	129797207	RP11-669N7.3
chr11	60908514	61118920	PGA5
chr12	22448022	22651009	RP11-73M14.1
chr21	14641931	14845386	AL050302.1
chr11	115430376	115813864	AP000797.3
chr12	131012861	131300826	RP11-662M24.2
chr12	126994580	127274864	RP11-407A16.3
chr11	60723209	60935007	RP11-881M11.8
chr12	121918697	122131409	RP13-941N14.1
chr12	119096559	119299484	RP11-3L23.2
chr17	43976616	44177060	STH
chr12	126552781	126756212	RP1-116K23.1
chr19	19876695	20105483	ZNF253
chr12	132933746	133136610	RP11-503G7.1
chr12	5027631	5230879	RP11-429A20.3
chr12	9934088	10148432	KLRF2
chr17	6455059	6656617	C17orf100
chr12	131415115	131620032	RP11-76C10.2
chr16	55500584	55701599	CAPNS2
chr12	125534604	125735940	RP11-158L12.5
chr12	101449271	101704185	SLC5A8
chr12	132938828	133139442	RP11-503G7.2
chr12	10802833	11030043	RP13-81N3.2
chr10	37790366	37991859	MTRNR2L7
chr12	130454870	130657230	RP11-474D1.2
chr12	65938114	66157079	RP11-221N13.4
chr12	128178072	128405728	RP11-749H20.1
chr12	22795516	22996025	RP11-449P1.1
chr12	126810536	127018554	RP5-944M2.2
chr12	15866427	16081208	RP11-6B19.2
chr12	132241965	132448596	RP11-417L19.2
chr12	4030143	4235824	RP11-320N7.2
chr11	115104296	115310981	AP000462.3
chr12	22513453	22716848	RP11-359J14.2
chr2	110556005	110777180	LIMS3
chr12	31065437	31268601	RP11-551L14.6
chr12	4815708	5017807	RP11-234B24.4
